# commit: 071ee670109eecee3fde0862813132b404b6426a
# spec_sha256: 72c494e5c8fb78b58130275e379db2640b88dace9f0ae67dd922f8e14fca2026
"induction_window_weeks","maintenance_cap","lambda_usd_per_qaly","h_per_year","pi_cure","price_star_usd_per_course"
4,"off",50000,0.1,0.51,36258.4312808296
4,"off",50000,0.1,0.52,37003.303169054
4,"off",50000,0.1,0.53,37748.1750572762
4,"off",50000,0.1,0.54,38493.0469455017
4,"off",50000,0.1,0.55,39237.9188337269
4,"off",50000,0.1,0.56,39982.7907219528
4,"off",50000,0.1,0.57,40727.6626101751
4,"off",50000,0.1,0.58,41472.5344983966
4,"off",50000,0.1,0.59,42217.4063866267
4,"off",50000,0.1,0.6,42962.2782748481
4,"off",50000,0.1,0.61,43707.1501630727
4,"off",50000,0.1,0.62,44452.0220512995
4,"off",50000,0.1,0.63,45196.8939395173
4,"off",50000,0.1,0.64,45941.7658277432
4,"off",50000,0.1,0.65,46686.6377159724
4,"off",50000,0.1,0.66,47431.5096041961
4,"off",50000,0.1,0.67,48176.3814924213
4,"off",50000,0.1,0.68,48921.2533806413
4,"off",50000,0.1,0.69,49666.1252688706
4,"off",50000,0.1,0.7,50410.9971570971
4,"off",50000,0.1,0.71,51155.8690453175
4,"off",50000,0.1,0.72,51900.740933544
4,"off",50000,0.1,0.73,52645.6128217633
4,"off",50000,0.1,0.74,53390.484709989
4,"off",50000,0.1,0.75,54135.3565982151
4,"off",50000,0.1,0.76,54880.2284864386
4,"off",50000,0.1,0.77,55625.100374667
4,"off",50000,0.1,0.78,56369.9722628886
4,"off",50000,0.1,0.79,57114.8441511162
4,"off",50000,0.1,0.8,57859.7160393391
4,"off",50000,0.1,0.81,58604.587927562
4,"off",50000,0.1,0.82,59349.4598157881
4,"off",50000,0.1,0.83,60094.3317040115
4,"off",50000,0.1,0.84,60839.2035922317
4,"off",50000,0.1,0.85,61584.0754804608
4,"off",50000,0.1,0.86,62328.9473686849
4,"off",50000,0.1,0.87,63073.8192569057
4,"off",50000,0.1,0.88,63818.6911451336
4,"off",50000,0.1,0.89,64563.563033361
4,"off",50000,0.1,0.9,65308.4349215805
4,"off",50000,0.1,0.91,66053.3068098084
4,"off",50000,0.1,0.92,66798.1786980308
4,"off",50000,0.1,0.93,67543.0505862534
4,"off",50000,0.1,0.94,68287.9224744749
4,"off",50000,0.1,0.95,69032.7943627024
4,"off",50000,0.1,0.96,69777.6662509296
4,"off",50000,0.1,0.97,70522.5381391521
4,"off",50000,0.1,0.98,71267.4100273798
4,"off",50000,0.1,0.99,72012.2819156008
4,"off",50000,0.1,1,72757.1538038276
4,"off",1e+05,0,0,-2686.13145272853
4,"off",1e+05,0,0.01,786.283318239264
4,"off",1e+05,0,0.02,4258.69808919658
4,"off",1e+05,0,0.03,7731.11286015622
4,"off",1e+05,0,0.04,11203.5276311208
4,"off",1e+05,0,0.05,14675.9424020918
4,"off",1e+05,0,0.06,18148.3571730484
4,"off",1e+05,0,0.07,21620.7719440116
4,"off",1e+05,0,0.08,25093.1867149733
4,"off",1e+05,0,0.09,28565.6014859385
4,"off",1e+05,0,0.1,32038.0162569047
4,"off",1e+05,0,0.11,35510.4310278697
4,"off",1e+05,0,0.12,38982.8457988333
4,"off",1e+05,0,0.13,42455.2605697885
4,"off",1e+05,0,0.14,45927.675340757
4,"off",1e+05,0,0.15,49400.0901117164
4,"off",1e+05,0,0.16,52872.5048826828
4,"off",1e+05,0,0.17,56344.9196536473
4,"off",1e+05,0,0.18,59817.3344246051
4,"off",1e+05,0,0.19,63289.7491955736
4,"off",1e+05,0,0.2,66762.1639665358
4,"off",1e+05,0,0.21,70234.5787374945
4,"off",1e+05,0,0.22,73706.9935084528
4,"off",1e+05,0,0.23,77179.408279425
4,"off",1e+05,0,0.24,80651.8230503791
4,"off",1e+05,0,0.25,84124.2378213506
4,"off",1e+05,0,0.26,87596.6525923167
4,"off",1e+05,0,0.27,91069.0673632759
4,"off",1e+05,0,0.28,94541.4821342411
4,"off",1e+05,0,0.29,98013.896905208
4,"off",1e+05,0,0.3,101486.311676168
4,"off",1e+05,0,0.31,104958.726447124
4,"off",1e+05,0,0.32,108431.141218087
4,"off",1e+05,0,0.33,111903.555989052
4,"off",1e+05,0,0.34,115375.970760018
4,"off",1e+05,0,0.35,118848.385530981
4,"off",1e+05,0,0.36,122320.80030194
4,"off",1e+05,0,0.37,125793.215072906
4,"off",1e+05,0,0.38,129265.629843866
4,"off",1e+05,0,0.39,132738.044614832
4,"off",1e+05,0,0.4,136210.459385791
4,"off",1e+05,0,0.41,139682.874156764
4,"off",1e+05,0,0.42,143155.288927722
4,"off",1e+05,0,0.43,146627.703698685
4,"off",1e+05,0,0.44,150100.118469644
4,"off",1e+05,0,0.45,153572.533240614
4,"off",1e+05,0,0.46,157044.94801158
4,"off",1e+05,0,0.47,160517.362782535
4,"off",1e+05,0,0.48,163989.777553502
4,"off",1e+05,0,0.49,167462.192324458
4,"off",1e+05,0,0.5,170934.607095425
4,"off",1e+05,0,0.51,174407.021866392
4,"off",1e+05,0,0.52,177879.436637352
4,"off",1e+05,0,0.53,181351.851408315
4,"off",1e+05,0,0.54,184824.266179275
4,"off",1e+05,0,0.55,188296.680950238
4,"off",1e+05,0,0.56,191769.095721209
4,"off",1e+05,0,0.57,195241.510492166
4,"off",1e+05,0,0.58,198713.92526313
4,"off",1e+05,0,0.59,202186.340034096
4,"off",1e+05,0,0.6,205658.754805055
4,"off",1e+05,0,0.61,209131.16957602
4,"off",1e+05,0,0.62,212603.584346988
4,"off",1e+05,0,0.63,216075.999117945
4,"off",1e+05,0,0.64,219548.413888909
4,"off",1e+05,0,0.65,223020.828659873
4,"off",1e+05,0,0.66,226493.243430837
4,"off",1e+05,0,0.67,229965.658201803
4,"off",1e+05,0,0.68,233438.072972758
4,"off",1e+05,0,0.69,236910.487743725
4,"off",1e+05,0,0.7,240382.902514691
4,"off",1e+05,0,0.71,243855.317285652
4,"off",1e+05,0,0.72,247327.732056619
4,"off",1e+05,0,0.73,250800.146827579
4,"off",1e+05,0,0.74,254272.561598543
4,"off",1e+05,0,0.75,257744.976369501
4,"off",1e+05,0,0.76,261217.391140467
4,"off",1e+05,0,0.77,264689.80591143
4,"off",1e+05,0,0.78,268162.220682395
4,"off",1e+05,0,0.79,271634.63545336
4,"off",1e+05,0,0.8,275107.050224327
4,"off",1e+05,0,0.81,278579.464995284
4,"off",1e+05,0,0.82,282051.879766244
4,"off",1e+05,0,0.83,285524.294537208
4,"off",1e+05,0,0.84,288996.709308178
4,"off",1e+05,0,0.85,292469.124079138
4,"off",1e+05,0,0.86,295941.538850099
4,"off",1e+05,0,0.87,299413.953621065
4,"off",1e+05,0,0.88,302886.36839203
4,"off",1e+05,0,0.89,306358.783162992
4,"off",1e+05,0,0.9,309831.197933955
4,"off",1e+05,0,0.91,313303.612704912
4,"off",1e+05,0,0.92,316776.027475875
4,"off",1e+05,0,0.93,320248.442246839
4,"off",1e+05,0,0.94,323720.8570178
4,"off",1e+05,0,0.95,327193.271788768
4,"off",1e+05,0,0.96,330665.686559724
4,"off",1e+05,0,0.97,334138.101330692
4,"off",1e+05,0,0.98,337610.516101659
4,"off",1e+05,0,0.99,341082.930872615
4,"off",1e+05,0,1,344555.345643579
4,"off",1e+05,0.05,0,-2686.13145272853
4,"off",1e+05,0.05,0.01,-984.362770888954
4,"off",1e+05,0.05,0.02,717.405910948291
4,"off",1e+05,0.05,0.03,2419.174592786
4,"off",1e+05,0.05,0.04,4120.94327461417
4,"off",1e+05,0.05,0.05,5822.71195645258
4,"off",1e+05,0.05,0.06,7524.48063829495
4,"off",1e+05,0.05,0.07,9226.24932013312
4,"off",1e+05,0.05,0.08,10928.018001969
4,"off",1e+05,0.05,0.09,12629.7866837943
4,"off",1e+05,0.05,0.1,14331.5553656397
4,"off",1e+05,0.05,0.11,16033.3240474723
4,"off",1e+05,0.05,0.12,17735.0927293184
4,"off",1e+05,0.05,0.13,19436.8614111682
4,"off",1e+05,0.05,0.14,21138.6300929922
4,"off",1e+05,0.05,0.15,22840.3987748367
4,"off",1e+05,0.05,0.16,24542.1674566818
4,"off",1e+05,0.05,0.17,26243.9361385067
4,"off",1e+05,0.05,0.18,27945.7048203431
4,"off",1e+05,0.05,0.19,29647.4735021789
4,"off",1e+05,0.05,0.2,31349.2421840196
4,"off",1e+05,0.05,0.21,33051.0108658564
4,"off",1e+05,0.05,0.22,34752.7795476927
4,"off",1e+05,0.05,0.23,36454.5482295265
4,"off",1e+05,0.05,0.24,38156.3169113654
4,"off",1e+05,0.05,0.25,39858.0855932012
4,"off",1e+05,0.05,0.26,41559.8542750364
4,"off",1e+05,0.05,0.27,43261.6229568648
4,"off",1e+05,0.05,0.28,44963.3916387099
4,"off",1e+05,0.05,0.29,46665.1603205558
4,"off",1e+05,0.05,0.3,48366.9290023898
4,"off",1e+05,0.05,0.31,50068.6976842289
4,"off",1e+05,0.05,0.32,51770.4663660577
4,"off",1e+05,0.05,0.33,53472.2350478994
4,"off",1e+05,0.05,0.34,55174.0037297378
4,"off",1e+05,0.05,0.35,56875.7724115737
4,"off",1e+05,0.05,0.36,58577.5410934151
4,"off",1e+05,0.05,0.37,60279.3097752538
4,"off",1e+05,0.05,0.38,61981.0784570933
4,"off",1e+05,0.05,0.39,63682.8471389229
4,"off",1e+05,0.05,0.4,65384.6158207643
4,"off",1e+05,0.05,0.41,67086.3845026053
4,"off",1e+05,0.05,0.42,68788.15318444
4,"off",1e+05,0.05,0.43,70489.9218662665
4,"off",1e+05,0.05,0.44,72191.6905481047
4,"off",1e+05,0.05,0.45,73893.4592299445
4,"off",1e+05,0.05,0.46,75595.2279117862
4,"off",1e+05,0.05,0.47,77296.9965936232
4,"off",1e+05,0.05,0.48,78998.7652754621
4,"off",1e+05,0.05,0.49,80700.533957303
4,"off",1e+05,0.05,0.5,82402.302639131
4,"off",1e+05,0.05,0.51,84104.0713209775
4,"off",1e+05,0.05,0.52,85805.840002808
4,"off",1e+05,0.05,0.53,87507.6086846448
4,"off",1e+05,0.05,0.54,89209.3773664911
4,"off",1e+05,0.05,0.55,90911.1460483179
4,"off",1e+05,0.05,0.56,92612.9147301547
4,"off",1e+05,0.05,0.57,94314.6834119882
4,"off",1e+05,0.05,0.58,96016.4520938359
4,"off",1e+05,0.05,0.59,97718.220775659
4,"off",1e+05,0.05,0.6,99419.9894575102
4,"off",1e+05,0.05,0.61,101121.758139344
4,"off",1e+05,0.05,0.62,102823.526821177
4,"off",1e+05,0.05,0.63,104525.295503021
4,"off",1e+05,0.05,0.64,106227.064184862
4,"off",1e+05,0.05,0.65,107928.832866688
4,"off",1e+05,0.05,0.66,109630.601548527
4,"off",1e+05,0.05,0.67,111332.370230372
4,"off",1e+05,0.05,0.68,113034.1389122
4,"off",1e+05,0.05,0.69,114735.907594035
4,"off",1e+05,0.05,0.7,116437.676275877
4,"off",1e+05,0.05,0.71,118139.444957717
4,"off",1e+05,0.05,0.72,119841.213639556
4,"off",1e+05,0.05,0.73,121542.982321394
4,"off",1e+05,0.05,0.74,123244.751003236
4,"off",1e+05,0.05,0.75,124946.51968507
4,"off",1e+05,0.05,0.76,126648.288366905
4,"off",1e+05,0.05,0.77,128350.057048738
4,"off",1e+05,0.05,0.78,130051.825730574
4,"off",1e+05,0.05,0.79,131753.594412416
4,"off",1e+05,0.05,0.8,133455.363094253
4,"off",1e+05,0.05,0.81,135157.131776091
4,"off",1e+05,0.05,0.82,136858.900457919
4,"off",1e+05,0.05,0.83,138560.669139769
4,"off",1e+05,0.05,0.84,140262.437821592
4,"off",1e+05,0.05,0.85,141964.206503435
4,"off",1e+05,0.05,0.86,143665.975185277
4,"off",1e+05,0.05,0.87,145367.743867122
4,"off",1e+05,0.05,0.88,147069.512548941
4,"off",1e+05,0.05,0.89,148771.281230788
4,"off",1e+05,0.05,0.9,150473.049912618
4,"off",1e+05,0.05,0.91,152174.818594459
4,"off",1e+05,0.05,0.92,153876.587276287
4,"off",1e+05,0.05,0.93,155578.355958134
4,"off",1e+05,0.05,0.94,157280.124639978
4,"off",1e+05,0.05,0.95,158981.893321809
4,"off",1e+05,0.05,0.96,160683.662003643
4,"off",1e+05,0.05,0.97,162385.430685489
4,"off",1e+05,0.05,0.98,164087.19936731
4,"off",1e+05,0.05,0.99,165788.968049163
4,"off",1e+05,0.05,1,167490.736731001
4,"off",1e+05,0.1,0,-2686.13145272853
4,"off",1e+05,0.1,0.01,-1603.6665305444
4,"off",1e+05,0.1,0.02,-521.201608369127
4,"off",1e+05,0.1,0.03,561.263313813834
4,"off",1e+05,0.1,0.04,1643.72823600424
4,"off",1e+05,0.1,0.05,2726.19315817719
4,"off",1e+05,0.1,0.06,3808.65808036597
4,"off",1e+05,0.1,0.07,4891.12300254079
4,"off",1e+05,0.1,0.08,5973.58792472328
4,"off",1e+05,0.1,0.09,7056.05284690508
4,"off",1e+05,0.1,0.1,8138.51776908617
4,"off",1e+05,0.1,0.11,9220.98269126634
4,"off",1e+05,0.1,0.12,10303.447613447
4,"off",1e+05,0.1,0.13,11385.912535639
4,"off",1e+05,0.1,0.14,12468.3774578138
4,"off",1e+05,0.1,0.15,13550.8423799998
4,"off",1e+05,0.1,0.16,14633.3073021921
4,"off",1e+05,0.1,0.17,15715.7722243615
4,"off",1e+05,0.1,0.18,16798.2371465478
4,"off",1e+05,0.1,0.19,17880.7020687358
4,"off",1e+05,0.1,0.2,18963.1669909107
4,"off",1e+05,0.1,0.21,20045.6319130852
4,"off",1e+05,0.1,0.22,21128.0968352682
4,"off",1e+05,0.1,0.23,22210.5617574563
4,"off",1e+05,0.1,0.24,23293.0266796348
4,"off",1e+05,0.1,0.25,24375.4916018147
4,"off",1e+05,0.1,0.26,25457.9565239991
4,"off",1e+05,0.1,0.27,26540.4214461795
4,"off",1e+05,0.1,0.28,27622.8863683697
4,"off",1e+05,0.1,0.29,28705.3512905494
4,"off",1e+05,0.1,0.3,29787.8162127326
4,"off",1e+05,0.1,0.31,30870.2811349132
4,"off",1e+05,0.1,0.32,31952.7460570908
4,"off",1e+05,0.1,0.33,33035.2109792668
4,"off",1e+05,0.1,0.34,34117.6759014523
4,"off",1e+05,0.1,0.35,35200.1408236348
4,"off",1e+05,0.1,0.36,36282.6057458171
4,"off",1e+05,0.1,0.37,37365.0706680098
4,"off",1e+05,0.1,0.38,38447.5355901956
4,"off",1e+05,0.1,0.39,39530.000512365
4,"off",1e+05,0.1,0.4,40612.4654345443
4,"off",1e+05,0.1,0.41,41694.9303567265
4,"off",1e+05,0.1,0.42,42777.3952789097
4,"off",1e+05,0.1,0.43,43859.8602010885
4,"off",1e+05,0.1,0.44,44942.3251232759
4,"off",1e+05,0.1,0.45,46024.790045463
4,"off",1e+05,0.1,0.46,47107.2549676348
4,"off",1e+05,0.1,0.47,48189.7198898168
4,"off",1e+05,0.1,0.48,49272.184812003
4,"off",1e+05,0.1,0.49,50354.6497341821
4,"off",1e+05,0.1,0.5,51437.1146563613
4,"off",1e+05,0.1,0.51,52519.5795785494
4,"off",1e+05,0.1,0.52,53602.0445007316
4,"off",1e+05,0.1,0.53,54684.5094229083
4,"off",1e+05,0.1,0.54,55766.9743450927
4,"off",1e+05,0.1,0.55,56849.4392672763
4,"off",1e+05,0.1,0.56,57931.9041894611
4,"off",1e+05,0.1,0.57,59014.3691116385
4,"off",1e+05,0.1,0.58,60096.834033815
4,"off",1e+05,0.1,0.59,61179.2989560082
4,"off",1e+05,0.1,0.6,62261.7638781839
4,"off",1e+05,0.1,0.61,63344.2288003659
4,"off",1e+05,0.1,0.62,64426.6937225526
4,"off",1e+05,0.1,0.63,65509.1586447214
4,"off",1e+05,0.1,0.64,66591.6235669067
4,"off",1e+05,0.1,0.65,67674.0884890975
4,"off",1e+05,0.1,0.66,68756.5534112784
4,"off",1e+05,0.1,0.67,69839.0183334616
4,"off",1e+05,0.1,0.68,70921.4832556346
4,"off",1e+05,0.1,0.69,72003.9481778261
4,"off",1e+05,0.1,0.7,73086.4131000121
4,"off",1e+05,0.1,0.71,74168.8780221862
4,"off",1e+05,0.1,0.72,75251.3429443717
4,"off",1e+05,0.1,0.73,76333.8078665435
4,"off",1e+05,0.1,0.74,77416.2727887281
4,"off",1e+05,0.1,0.75,78498.7377109134
4,"off",1e+05,0.1,0.76,79581.2026330933
4,"off",1e+05,0.1,0.77,80663.6675552833
4,"off",1e+05,0.1,0.78,81746.1324774593
4,"off",1e+05,0.1,0.79,82828.5973996473
4,"off",1e+05,0.1,0.8,83911.062321827
4,"off",1e+05,0.1,0.81,84993.5272440054
4,"off",1e+05,0.1,0.82,86075.9921661904
4,"off",1e+05,0.1,0.83,87158.4570883703
4,"off",1e+05,0.1,0.84,88240.9220105442
4,"off",1e+05,0.1,0.85,89323.3869327349
4,"off",1e+05,0.1,0.86,90405.851854916
4,"off",1e+05,0.1,0.87,91488.3167770905
4,"off",1e+05,0.1,0.88,92570.7816992798
4,"off",1e+05,0.1,0.89,93653.2466214672
4,"off",1e+05,0.1,0.9,94735.7115436397
4,"off",1e+05,0.1,0.91,95818.1764658282
4,"off",1e+05,0.1,0.92,96900.641388006
4,"off",1e+05,0.1,0.93,97983.1063101848
4,"off",1e+05,0.1,0.94,99065.5712323608
4,"off",1e+05,0.1,0.95,100148.036154549
4,"off",1e+05,0.1,0.96,101230.501076736
4,"off",1e+05,0.1,0.97,102312.965998915
4,"off",1e+05,0.1,0.98,103395.430921103
4,"off",1e+05,0.1,0.99,104477.895843277
4,"off",1e+05,0.1,1,105560.360765464
4,"off",150000,0,0,-3642.22788684024
4,"off",150000,0,0.01,911.37210830301
4,"off",150000,0,0.02,5464.97210343182
4,"off",150000,0,0.03,10018.572098563
4,"off",150000,0,0.04,14572.1720937025
4,"off",150000,0,0.05,19125.7720888513
4,"off",150000,0,0.06,23679.3720839787
4,"off",150000,0,0.07,28232.972079115
4,"off",150000,0,0.08,32786.5720742499
4,"off",150000,0,0.09,37340.1720693903
4,"off",150000,0,0.1,41893.7720645312
4,"off",150000,0,0.11,46447.3720596712
4,"off",150000,0,0.12,51000.9720548089
4,"off",150000,0,0.13,55554.572049934
4,"off",150000,0,0.14,60108.1720450786
4,"off",150000,0,0.15,64661.7720402097
4,"off",150000,0,0.16,69215.3720353516
4,"off",150000,0,0.17,73768.9720304906
4,"off",150000,0,0.18,78322.5720256194
4,"off",150000,0,0.19,82876.1720207641
4,"off",150000,0,0.2,87429.7720158994
4,"off",150000,0,0.21,91983.3720110301
4,"off",150000,0,0.22,96536.9720061594
4,"off",150000,0,0.23,101090.57200131
4,"off",150000,0,0.24,105644.171996434
4,"off",150000,0,0.25,110197.771991583
4,"off",150000,0,0.26,114751.371986724
4,"off",150000,0,0.27,119304.971981855
4,"off",150000,0,0.28,123858.571976996
4,"off",150000,0,0.29,128412.171972138
4,"off",150000,0,0.3,132965.77196727
4,"off",150000,0,0.31,137519.371962397
4,"off",150000,0,0.32,142072.971957533
4,"off",150000,0,0.33,146626.571952673
4,"off",150000,0,0.34,151180.171947814
4,"off",150000,0,0.35,155733.771942951
4,"off",150000,0,0.36,160287.371938081
4,"off",150000,0,0.37,164840.971933221
4,"off",150000,0,0.38,169394.571928354
4,"off",150000,0,0.39,173948.171923495
4,"off",150000,0,0.4,178501.771918626
4,"off",150000,0,0.41,183055.371913779
4,"off",150000,0,0.42,187608.971908906
4,"off",150000,0,0.43,192162.571904043
4,"off",150000,0,0.44,196716.171899174
4,"off",150000,0,0.45,201269.771894322
4,"off",150000,0,0.46,205823.371889463
4,"off",150000,0,0.47,210376.971884587
4,"off",150000,0,0.48,214930.571879729
4,"off",150000,0,0.49,219484.171874857
4,"off",150000,0,0.5,224037.771869998
4,"off",150000,0,0.51,228591.371865141
4,"off",150000,0,0.52,233144.971860273
4,"off",150000,0,0.53,237698.571855411
4,"off",150000,0,0.54,242252.171850542
4,"off",150000,0,0.55,246805.771845679
4,"off",150000,0,0.56,251359.371840828
4,"off",150000,0,0.57,255912.971835956
4,"off",150000,0,0.58,260466.571831093
4,"off",150000,0,0.59,265020.171826236
4,"off",150000,0,0.6,269573.771821365
4,"off",150000,0,0.61,274127.371816506
4,"off",150000,0,0.62,278680.97181165
4,"off",150000,0,0.63,283234.571806777
4,"off",150000,0,0.64,287788.171801915
4,"off",150000,0,0.65,292341.771797053
4,"off",150000,0,0.66,296895.371792191
4,"off",150000,0,0.67,301448.971787333
4,"off",150000,0,0.68,306002.571782457
4,"off",150000,0,0.69,310556.1717776
4,"off",150000,0,0.7,315109.771772741
4,"off",150000,0,0.71,319663.371767875
4,"off",150000,0,0.72,324216.971763017
4,"off",150000,0,0.73,328770.57175815
4,"off",150000,0,0.74,333324.171753288
4,"off",150000,0,0.75,337877.771748418
4,"off",150000,0,0.76,342431.371743558
4,"off",150000,0,0.77,346984.971738694
4,"off",150000,0,0.78,351538.571733835
4,"off",150000,0,0.79,356092.171728975
4,"off",150000,0,0.8,360645.771724118
4,"off",150000,0,0.81,365199.371719244
4,"off",150000,0,0.82,369752.971714376
4,"off",150000,0,0.83,374306.571709515
4,"off",150000,0,0.84,378860.171704662
4,"off",150000,0,0.85,383413.771699794
4,"off",150000,0,0.86,387967.371694929
4,"off",150000,0,0.87,392520.971690069
4,"off",150000,0,0.88,397074.571685209
4,"off",150000,0,0.89,401628.171680345
4,"off",150000,0,0.9,406181.771675481
4,"off",150000,0,0.91,410735.371670609
4,"off",150000,0,0.92,415288.971665746
4,"off",150000,0,0.93,419842.571660884
4,"off",150000,0,0.94,424396.171656017
4,"off",150000,0,0.95,428949.771651161
4,"off",150000,0,0.96,433503.371646288
4,"off",150000,0,0.97,438056.971641432
4,"off",150000,0,0.98,442610.571636574
4,"off",150000,0,0.99,447164.171631701
4,"off",150000,0,1,451717.771626839
4,"off",150000,0.05,0,-3642.22788684024
4,"off",150000,0.05,0.01,-1409.4406601456
4,"off",150000,0.05,0.02,823.346566545777
4,"off",150000,0.05,0.03,3056.13379323855
4,"off",150000,0.05,0.04,5288.92101991549
4,"off",150000,0.05,0.05,7521.70824660826
4,"off",150000,0.05,0.06,9754.49547330709
4,"off",150000,0.05,0.07,11987.2827000003
4,"off",150000,0.05,0.08,14220.0699266889
4,"off",150000,0.05,0.09,16452.8571533621
4,"off",150000,0.05,0.1,18685.6443800661
4,"off",150000,0.05,0.11,20918.43160675
4,"off",150000,0.05,0.12,23151.2188334549
4,"off",150000,0.05,0.13,25384.0060601654
4,"off",150000,0.05,0.14,27616.7932868358
4,"off",150000,0.05,0.15,29849.5805135383
4,"off",150000,0.05,0.16,32082.3677402409
4,"off",150000,0.05,0.17,34315.1549669136
4,"off",150000,0.05,0.18,36547.9421936036
4,"off",150000,0.05,0.19,38780.7294202927
4,"off",150000,0.05,0.2,41013.5166469892
4,"off",150000,0.05,0.21,43246.3038736801
4,"off",150000,0.05,0.22,45479.0911003696
4,"off",150000,0.05,0.23,47711.8783270558
4,"off",150000,0.05,0.24,49944.6655537486
4,"off",150000,0.05,0.25,52177.4527804386
4,"off",150000,0.05,0.26,54410.2400071262
4,"off",150000,0.05,0.27,56643.027233805
4,"off",150000,0.05,0.28,58875.8144605081
4,"off",150000,0.05,0.29,61108.6016872115
4,"off",150000,0.05,0.3,63341.3889138978
4,"off",150000,0.05,0.31,65574.176140592
4,"off",150000,0.05,0.32,67806.9633672708
4,"off",150000,0.05,0.33,70039.7505939687
4,"off",150000,0.05,0.34,72272.5378206614
4,"off",150000,0.05,0.35,74505.3250473505
4,"off",150000,0.05,0.36,76738.1122740479
4,"off",150000,0.05,0.37,78970.8995007412
4,"off",150000,0.05,0.38,81203.6867274367
4,"off",150000,0.05,0.39,83436.4739541165
4,"off",150000,0.05,0.4,85669.2611808134
4,"off",150000,0.05,0.41,87902.0484075104
4,"off",150000,0.05,0.42,90134.8356341971
4,"off",150000,0.05,0.43,92367.6228608727
4,"off",150000,0.05,0.44,94600.4100875654
4,"off",150000,0.05,0.45,96833.197314261
4,"off",150000,0.05,0.46,99065.984540958
4,"off",150000,0.05,0.47,101298.771767649
4,"off",150000,0.05,0.48,103531.558994343
4,"off",150000,0.05,0.49,105764.34622104
4,"off",150000,0.05,0.5,107997.133447717
4,"off",150000,0.05,0.51,110229.920674422
4,"off",150000,0.05,0.52,112462.707901103
4,"off",150000,0.05,0.53,114695.495127794
4,"off",150000,0.05,0.54,116928.282354499
4,"off",150000,0.05,0.55,119161.069581174
4,"off",150000,0.05,0.56,121393.856807864
4,"off",150000,0.05,0.57,123626.644034551
4,"off",150000,0.05,0.58,125859.431261257
4,"off",150000,0.05,0.59,128092.218487927
4,"off",150000,0.05,0.6,130325.005714639
4,"off",150000,0.05,0.61,132557.792941326
4,"off",150000,0.05,0.62,134790.580168011
4,"off",150000,0.05,0.63,137023.367394712
4,"off",150000,0.05,0.64,139256.154621409
4,"off",150000,0.05,0.65,141488.941848083
4,"off",150000,0.05,0.66,143721.729074777
4,"off",150000,0.05,0.67,145954.516301479
4,"off",150000,0.05,0.68,148187.303528157
4,"off",150000,0.05,0.69,150420.090754845
4,"off",150000,0.05,0.7,152652.877981543
4,"off",150000,0.05,0.71,154885.665208239
4,"off",150000,0.05,0.72,157118.452434933
4,"off",150000,0.05,0.73,159351.239661625
4,"off",150000,0.05,0.74,161584.026888323
4,"off",150000,0.05,0.75,163816.814115011
4,"off",150000,0.05,0.76,166049.601341697
4,"off",150000,0.05,0.77,168282.388568382
4,"off",150000,0.05,0.78,170515.175795072
4,"off",150000,0.05,0.79,172747.96302177
4,"off",150000,0.05,0.8,174980.750248461
4,"off",150000,0.05,0.81,177213.537475153
4,"off",150000,0.05,0.82,179446.32470183
4,"off",150000,0.05,0.83,181679.11192854
4,"off",150000,0.05,0.84,183911.899155211
4,"off",150000,0.05,0.85,186144.68638191
4,"off",150000,0.05,0.86,188377.47360861
4,"off",150000,0.05,0.87,190610.260835313
4,"off",150000,0.05,0.88,192843.048061975
4,"off",150000,0.05,0.89,195075.835288682
4,"off",150000,0.05,0.9,197308.622515361
4,"off",150000,0.05,0.91,199541.409742058
4,"off",150000,0.05,0.92,201774.196968737
4,"off",150000,0.05,0.93,204006.984195442
4,"off",150000,0.05,0.94,206239.771422144
4,"off",150000,0.05,0.95,208472.558648826
4,"off",150000,0.05,0.96,210705.345875511
4,"off",150000,0.05,0.97,212938.133102215
4,"off",150000,0.05,0.98,215170.920328883
4,"off",150000,0.05,0.99,217403.707555599
4,"off",150000,0.05,1,219636.494782289
4,"off",150000,0.1,0,-3642.22788684024
4,"off",150000,0.1,0.01,-2222.16993069695
4,"off",150000,0.1,0.02,-802.111974568106
4,"off",150000,0.1,0.03,617.945981573313
4,"off",150000,0.1,0.04,2038.00393772498
4,"off",150000,0.1,0.05,3458.06189385103
4,"off",150000,0.1,0.06,4878.11985000083
4,"off",150000,0.1,0.07,6298.17780612968
4,"off",150000,0.1,0.08,7718.2357622697
4,"off",150000,0.1,0.09,9138.29371840879
4,"off",150000,0.1,0.1,10558.3516745474
4,"off",150000,0.1,0.11,11978.4096306837
4,"off",150000,0.1,0.12,13398.4675868209
4,"off",150000,0.1,0.13,14818.5255429763
4,"off",150000,0.1,0.14,16238.5834991047
4,"off",150000,0.1,0.15,17658.6414552499
4,"off",150000,0.1,0.16,19078.6994114043
4,"off",150000,0.1,0.17,20498.7573675257
4,"off",150000,0.1,0.18,21918.8153236713
4,"off",150000,0.1,0.19,23338.8732798207
4,"off",150000,0.1,0.2,24758.9312359486
4,"off",150000,0.1,0.21,26178.9891920765
4,"off",150000,0.1,0.22,27599.0471482184
4,"off",150000,0.1,0.23,29019.1051043668
4,"off",150000,0.1,0.24,30439.1630605012
4,"off",150000,0.1,0.25,31859.2210166375
4,"off",150000,0.1,0.26,33279.2789727808
