# commit: 4a95e874c3b92973d5ed4577bb8cebe7d09f8123
# spec_sha256: 7377ef3cb2949720c28e3ecdd800621e5460ca5e300d5f815f68374800f993b4
"scenario_id","scenario_group_id","uptake_shape","uptake_ramp_period_years","uptake_logistic_steepness_per_year","maintenance_cap","induction_window_weeks","price_source","price_usd_per_course","pi_cure","h_per_year","lambda_usd_per_qaly","terminal_uptake_share","assumed_eligible_population_patients","reporting_horizon","reporting_horizon_years","horizon_class","is_base_case_horizon","discounted","discounting_base_case","patients_newly_treated_first_year_patients","patients_ever_treated_patients","final_year_net_budget_impact_usd_per_year","final_year_net_budget_impact_usd_pmpm","cumulative_net_budget_impact_usd","offset_captured_share","required_cure_fraction_all_treated"
"s8-imm-capon-h00-pi025-pstar-u025-n100000-5yr-nom","capon-h00-pi025-pstar-u025-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,25000,25000,-32476133.13,-2.71,1960742742.77,NA,0.25
"s8-imm-capon-h00-pi025-pstar-u100-n100000-5yr-nom","capon-h00-pi025-pstar-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-129904532.52,-10.83,7842970971.07,NA,0.25
"s8-lin-capon-h00-pi025-analog-u025-n100000-5yr-nom","capon-h00-pi025-analog-u025-n100000-5yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,5000,25000,2017656813.23,168.14,10152808347.16,NA,1.175122
"s8-lin-capon-h00-pi025-analog-u100-n100000-5yr-nom","capon-h00-pi025-analog-u100-n100000-5yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,20000,1e+05,8070627252.94,672.55,40611233388.64,NA,1.175122
"s8-log-capon-h00-pi025-analog-u025-n100000-5yr-nom","capon-h00-pi025-analog-u025-n100000-5yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,3140.67544054163,25000,1255350102.71,104.61,10152570316.06,NA,1.175122
"s8-log-capon-h00-pi025-analog-u100-n100000-5yr-nom","capon-h00-pi025-analog-u100-n100000-5yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,12562.7017621665,1e+05,5021400410.85,418.45,40610281264.24,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u025-n100000-5yr-nom","capon-h00-pi025-analog-u025-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,25000,25000,-32476133.13,-2.71,10088284066.17,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u100-n100000-5yr-nom","capon-h00-pi025-analog-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-129904532.52,-10.83,40353136264.69,NA,1.175122
"s8-lin-capon-h00-pi025-pstar-u025-n100000-10yr-disc","capon-h00-pi025-pstar-u025-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-24314629.51,-2.03,1784210397.13,0.36126,0.25
"s8-lin-capon-h00-pi025-pstar-u100-n100000-10yr-disc","capon-h00-pi025-pstar-u100-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-97258518.05,-8.1,7136841588.52,0.36126,0.25
"s8-log-capon-h00-pi025-pstar-u025-n100000-10yr-disc","capon-h00-pi025-pstar-u025-n100000-10yr-disc","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-24315196.5,-2.03,1783965214.71,0.36126,0.25
"s8-log-capon-h00-pi025-pstar-u100-n100000-10yr-disc","capon-h00-pi025-pstar-u100-n100000-10yr-disc","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-97260786.01,-8.11,7135860858.83,0.36126,0.25
"s8-imm-capon-h00-pi025-pstar-u025-n100000-10yr-disc","capon-h00-pi025-pstar-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-24181652.15,-2.02,1842736904.89,0.36126,0.25
"s8-imm-capon-h00-pi025-pstar-u100-n100000-10yr-disc","capon-h00-pi025-pstar-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-96726608.61,-8.06,7370947619.57,0.36126,0.25
"s8-lin-capon-h00-pi025-analog-u025-n100000-10yr-disc","capon-h00-pi025-analog-u025-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-24314629.51,-2.03,9451892836.21,0.36126,1.175122
"s8-lin-capon-h00-pi025-analog-u100-n100000-10yr-disc","capon-h00-pi025-analog-u100-n100000-10yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-97258518.05,-8.1,37807571344.84,0.36126,1.175122
"s8-log-capon-h00-pi025-analog-u025-n100000-10yr-disc","capon-h00-pi025-analog-u025-n100000-10yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-24315196.5,-2.03,9449856688.19,0.36126,1.175122
"s8-log-capon-h00-pi025-analog-u100-n100000-10yr-disc","capon-h00-pi025-analog-u100-n100000-10yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-97260786.01,-8.11,37799426752.77,0.36126,1.175122
"s8-imm-capon-h00-pi025-analog-u025-n100000-10yr-disc","capon-h00-pi025-analog-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-24181652.15,-2.02,9970278228.3,0.36126,1.175122
"s8-imm-capon-h00-pi025-analog-u100-n100000-10yr-disc","capon-h00-pi025-analog-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-96726608.61,-8.06,39881112913.19,0.36126,1.175122
"s8-lin-capon-h00-pi025-pstar-u025-n100000-10yr-nom","capon-h00-pi025-pstar-u025-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-32214361.38,-2.68,1863926323.74,NA,0.25
"s8-lin-capon-h00-pi025-pstar-u100-n100000-10yr-nom","capon-h00-pi025-pstar-u100-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-128857445.51,-10.74,7455705294.95,NA,0.25
"s8-log-capon-h00-pi025-pstar-u025-n100000-10yr-nom","capon-h00-pi025-pstar-u025-n100000-10yr-nom","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-32215112.93,-2.68,1863902778.26,NA,0.25
"s8-log-capon-h00-pi025-pstar-u100-n100000-10yr-nom","capon-h00-pi025-pstar-u100-n100000-10yr-nom","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-128860451.73,-10.74,7455611113.06,NA,0.25
"s8-imm-capon-h00-pi025-pstar-u025-n100000-10yr-nom","capon-h00-pi025-pstar-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-32038165.63,-2.67,1799670935.88,NA,0.25
"s8-imm-capon-h00-pi025-pstar-u100-n100000-10yr-nom","capon-h00-pi025-pstar-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-128152662.54,-10.68,7198683743.53,NA,0.25
"s8-lin-capon-h00-pi025-analog-u025-n100000-10yr-nom","capon-h00-pi025-analog-u025-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-32214361.38,-2.68,9991467647.14,NA,1.175122
"s8-lin-capon-h00-pi025-analog-u100-n100000-10yr-nom","capon-h00-pi025-analog-u100-n100000-10yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-128857445.51,-10.74,39965870588.57,NA,1.175122
"s8-log-capon-h00-pi025-analog-u025-n100000-10yr-nom","capon-h00-pi025-analog-u025-n100000-10yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-32215112.93,-2.68,9991444101.67,NA,1.175122
"s8-log-capon-h00-pi025-analog-u100-n100000-10yr-nom","capon-h00-pi025-analog-u100-n100000-10yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-128860451.73,-10.74,39965776406.68,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u025-n100000-10yr-nom","capon-h00-pi025-analog-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-32038165.63,-2.67,9927212259.29,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u100-n100000-10yr-nom","capon-h00-pi025-analog-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-128152662.54,-10.68,39708849037.15,NA,1.175122
"s8-lin-capon-h00-pi025-pstar-u025-n100000-30yr-disc","capon-h00-pi025-pstar-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-12072004.18,-1.01,1436150972.86,0.794355,0.25
"s8-lin-capon-h00-pi025-pstar-u100-n100000-30yr-disc","capon-h00-pi025-pstar-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-48288016.71,-4.02,5744603891.45,0.794355,0.25
"s8-log-capon-h00-pi025-pstar-u025-n100000-30yr-disc","capon-h00-pi025-pstar-u025-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-12074046.78,-1.01,1435873963.92,0.794355,0.25
"s8-log-capon-h00-pi025-pstar-u100-n100000-30yr-disc","capon-h00-pi025-pstar-u100-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-48296187.11,-4.02,5743495855.67,0.794355,0.25
"s8-imm-capon-h00-pi025-pstar-u025-n100000-30yr-disc","capon-h00-pi025-pstar-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-11805687.72,-0.98,1498403403.82,0.794355,0.25
"s8-imm-capon-h00-pi025-pstar-u100-n100000-30yr-disc","capon-h00-pi025-pstar-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-47222750.88,-3.94,5993613615.27,0.794355,0.25
"s8-lin-capon-h00-pi025-analog-u025-n100000-30yr-disc","capon-h00-pi025-analog-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-12072004.18,-1.01,9103833411.94,0.794355,1.175122
"s8-lin-capon-h00-pi025-analog-u100-n100000-30yr-disc","capon-h00-pi025-analog-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-48288016.71,-4.02,36415333647.78,0.794355,1.175122
"s8-log-capon-h00-pi025-analog-u025-n100000-30yr-disc","capon-h00-pi025-analog-u025-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-12074046.78,-1.01,9101765437.4,0.794355,1.175122
"s8-log-capon-h00-pi025-analog-u100-n100000-30yr-disc","capon-h00-pi025-analog-u100-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-48296187.11,-4.02,36407061749.61,0.794355,1.175122
"s8-imm-capon-h00-pi025-analog-u025-n100000-30yr-disc","capon-h00-pi025-analog-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-11805687.72,-0.98,9625944727.22,0.794355,1.175122
"s8-imm-capon-h00-pi025-analog-u100-n100000-30yr-disc","capon-h00-pi025-analog-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-47222750.88,-3.94,38503778908.89,0.794355,1.175122
"s8-lin-capon-h00-pi025-pstar-u025-n100000-30yr-nom","capon-h00-pi025-pstar-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-28886664.4,-2.41,1247195143.97,NA,0.25
"s8-lin-capon-h00-pi025-pstar-u100-n100000-30yr-nom","capon-h00-pi025-pstar-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-115546657.61,-9.63,4988780575.88,NA,0.25
"s8-log-capon-h00-pi025-pstar-u025-n100000-30yr-nom","capon-h00-pi025-pstar-u025-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-28891552.05,-2.41,1247109901.5,NA,0.25
"s8-log-capon-h00-pi025-pstar-u100-n100000-30yr-nom","capon-h00-pi025-pstar-u100-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-115566208.18,-9.63,4988439606,NA,0.25
"s8-imm-capon-h00-pi025-pstar-u025-n100000-30yr-nom","capon-h00-pi025-pstar-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-28249300.15,-2.35,1190040904.19,NA,0.25
"s8-imm-capon-h00-pi025-pstar-u100-n100000-30yr-nom","capon-h00-pi025-pstar-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",85198.35,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-112997200.59,-9.42,4760163616.76,NA,0.25
"s8-lin-capon-h00-pi025-analog-u025-n100000-30yr-nom","capon-h00-pi025-analog-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-28886664.4,-2.41,9374736467.38,NA,1.175122
"s8-lin-capon-h00-pi025-analog-u100-n100000-30yr-nom","capon-h00-pi025-analog-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-115546657.61,-9.63,37498945869.5,NA,1.175122
"s8-log-capon-h00-pi025-analog-u025-n100000-30yr-nom","capon-h00-pi025-analog-u025-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-28891552.05,-2.41,9374651224.91,NA,1.175122
"s8-log-capon-h00-pi025-analog-u100-n100000-30yr-nom","capon-h00-pi025-analog-u100-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-115566208.18,-9.63,37498604899.62,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u025-n100000-30yr-nom","capon-h00-pi025-analog-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-28249300.15,-2.35,9317582227.59,NA,1.175122
"s8-imm-capon-h00-pi025-analog-u100-n100000-30yr-nom","capon-h00-pi025-analog-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.25,0,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-112997200.59,-9.42,37270328910.38,NA,1.175122
"s8-lin-capon-h00-pi050-pstar-u025-n100000-1yr-disc","capon-h00-pi050-pstar-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,847252923.59,70.6,847252923.59,0.055938,0.5
"s8-lin-capon-h00-pi050-pstar-u100-n100000-1yr-disc","capon-h00-pi050-pstar-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,3389011694.38,282.42,3389011694.38,0.055938,0.5
"s8-log-capon-h00-pi050-pstar-u025-n100000-1yr-disc","capon-h00-pi050-pstar-u025-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,532189289.81,44.35,532189289.81,0.055938,0.5
"s8-log-capon-h00-pi050-pstar-u100-n100000-1yr-disc","capon-h00-pi050-pstar-u100-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,2128757159.25,177.4,2128757159.25,0.055938,0.5
"s8-imm-capon-h00-pi050-pstar-u025-n100000-1yr-disc","capon-h00-pi050-pstar-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,4236264617.97,353.02,4236264617.97,0.055938,0.5
"s8-imm-capon-h00-pi050-pstar-u100-n100000-1yr-disc","capon-h00-pi050-pstar-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,16945058471.89,1412.09,16945058471.89,0.055938,0.5
"s8-lin-capon-h00-pi050-analog-u025-n100000-1yr-disc","capon-h00-pi050-analog-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,2033492645.25,169.46,2033492645.25,0.055938,1.175122
"s8-lin-capon-h00-pi050-analog-u100-n100000-1yr-disc","capon-h00-pi050-analog-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,8133970580.99,677.83,8133970580.99,0.055938,1.175122
"s8-log-capon-h00-pi050-analog-u025-n100000-1yr-disc","capon-h00-pi050-analog-u025-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,1277308081.89,106.44,1277308081.89,0.055938,1.175122
"s8-log-capon-h00-pi050-analog-u100-n100000-1yr-disc","capon-h00-pi050-analog-u100-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,5109232327.56,425.77,5109232327.56,0.055938,1.175122
"s8-imm-capon-h00-pi050-analog-u025-n100000-1yr-disc","capon-h00-pi050-analog-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,10167463226.24,847.29,10167463226.24,0.055938,1.175122
"s8-imm-capon-h00-pi050-analog-u100-n100000-1yr-disc","capon-h00-pi050-analog-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,40669852904.97,3389.15,40669852904.97,0.055938,1.175122
"s8-lin-capon-h00-pi050-pstar-u025-n100000-1yr-nom","capon-h00-pi050-pstar-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,847072982.33,70.59,847072982.33,NA,0.5
"s8-lin-capon-h00-pi050-pstar-u100-n100000-1yr-nom","capon-h00-pi050-pstar-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,3388291929.31,282.36,3388291929.31,NA,0.5
"s8-log-capon-h00-pi050-pstar-u025-n100000-1yr-nom","capon-h00-pi050-pstar-u025-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,532076262.39,44.34,532076262.39,NA,0.5
"s8-log-capon-h00-pi050-pstar-u100-n100000-1yr-nom","capon-h00-pi050-pstar-u100-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,12562.7017621665,12562.7017621665,2128305049.55,177.36,2128305049.55,NA,0.5
"s8-imm-capon-h00-pi050-pstar-u025-n100000-1yr-nom","capon-h00-pi050-pstar-u025-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,25000,25000,4235364911.64,352.95,4235364911.64,NA,0.5
"s8-imm-capon-h00-pi050-pstar-u100-n100000-1yr-nom","capon-h00-pi050-pstar-u100-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",173052.06,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,16941459646.55,1411.79,16941459646.55,NA,0.5
"s8-lin-capon-h00-pi050-analog-u025-n100000-1yr-nom","capon-h00-pi050-analog-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,2033312703.98,169.44,2033312703.98,NA,1.175122
"s8-lin-capon-h00-pi050-analog-u100-n100000-1yr-nom","capon-h00-pi050-analog-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,8133250815.92,677.77,8133250815.92,NA,1.175122
"s8-log-capon-h00-pi050-analog-u025-n100000-1yr-nom","capon-h00-pi050-analog-u025-n100000-1yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,1277195054.47,106.43,1277195054.47,NA,1.175122
